1.0,0.0,0.0
0.36691394948660344,1.3627658133565348,1.0
-1.758764802874057,1.7800301359306552,2.0
-3.7307483073442844,1.0000355736079394,3.0
-4.9850757089902356,-0.24851737306124702,4.0
-5.423577026451879,-1.532604694621357,5.0
-5.1207357501121775,-2.6534637343949163,6.0
-4.205382989922719,-3.5379069371602183,7.0
-2.8134927363427593,-4.174205801506613,8.0
-1.0701348355876976,-4.57872531585737,9.0
0.9163540221664864,-4.779120881072828,10.0
3.0550870772556933,-4.806052630020724,11.0
5.271309643750932,-4.689248314391633,12.0
7.504400050847639,-4.455783541016013,13.0
9.705778436568254,-4.129483878637046,14.0
11.836965865504487,-3.7308810235218903,15.0
13.867878080236103,-3.2774273265334557,16.0
15.775367214220363,-2.783815201485318,17.0
17.541994734564998,-2.2623230721029963,18.0
19.155008037943578,-1.723149450118444,19.0
20.605491115997207,-1.174717937299058,20.0
21.88766153522195,-0.6239470667906362,21.0
22.998289237881007,-0.0764845676562883,22.0
23.936216236890253,0.46309164698521005,23.0
24.70195964872899,0.9911023357677495,24.0
25.297383491243266,1.504621896943868,25.0
25.725427221509445,2.0013558358505543,26.0
25.989881122816662,2.4795374314527865,27.0
26.095200415776116,2.9378406839641693,28.0
26.046351420017164,3.3753070150392346,29.0
25.848684281390188,3.7912835573055585,30.0
25.50782775099159,4.185371197677402,31.0
25.029602295955094,4.557380825151516,32.0
24.419948470653807,4.907296479725104,33.0
23.684868007772092,5.2352443081019455,34.0
22.830375523713197,5.541466408253792,35.0
21.86245908993916,5.8262987930926595,36.0
20.787048215611645,6.090152827643025,37.0
19.60998802906106,6.333499597914605,38.0
18.337018645649835,6.556856756426656,39.0
16.97375887519736,6.760777461817121,40.0
15.5256935595209,6.945841090550739,41.0
13.998163944866857,7.112645449407391,42.0
12.396360589162672,7.2618002598460265,43.0
10.725318383451663,7.3939217208840216,44.0
8.989913333307884,7.509627986955314,45.0
7.194860801695378,7.609535422266828,46.0
5.344714961462739,7.694255514252293,47.0
3.4438692449538375,7.764392346481263,48.0
1.4965576112999512,7.8205405463634685,49.0
-0.4931435201331868,7.8632836356459865,50.0
-2.5213127981052135,7.893192722409203,51.0
-4.584181037697228,7.910825482339172,52.0
-6.678127979501388,7.916725384749516,53.0
-8.799678786659,7.911421125362397,54.0
-10.945500344470668,7.895426233417,55.0
-13.112397417000627,7.869238825407143,56.0
-15.297308706345635,7.833341481784307,57.0
-17.497302852797937,7.788201226405467,58.0
-19.709574407803984,7.734269591446253,59.0
-21.9314398062389,7.671982753014662,60.0
-24.16033335993237,7.6017617248528815,61.0
-26.3938032904903,7.524012599357889,62.0
-28.6295078161373,7.439126826731585,63.0
-30.865211304489975,7.347481524426273,64.0
-33.09878050077596,7.249439810214181,65.0
-35.32818083898195,7.145351153208252,66.0
-37.55147284169058,7.03555173801905,67.0
-39.76680861290845,6.920364837969465,68.0
-41.97242842695614,6.8001011939220835,69.0
-44.16665741545129,6.675059395818419,70.0
-46.34790235354569,6.545526264496622,71.0
-48.51464854584473,6.41177723175634,72.0
-50.665456811830666,6.274076716984315,73.0
-52.798960570103795,6.13267849895075,74.0
-54.91386302034297,5.987826081640476,75.0
-57.008934421541795,5.839753053201166,76.0
-59.08300946480756,5.688683437276996,77.0
-61.13498473878611,5.534832036155996,78.0
-63.16381628560454,5.378404765295519,79.0
-65.16851724509306,5.219598978906071,80.0
-67.14815558494625,5.058603786372813,81.0
-69.10185191441909,4.895600359377129,82.0
-71.02877737910373,4.73076222965198,83.0
-72.9281516343139,4.564255577363564,84.0
-74.79924089459271,4.396239510162247,85.0
-76.64135605687227,4.22686633298649,86.0
-78.45385089482834,4.056281808738633,87.0
-80.23612032200762,3.8846254099786743,88.0
-81.98759872134048,3.71203056180549,89.0
-83.70775833869638,3.5386248761131602,90.0
-85.39610773819149,3.3645303774238897,91.0
-87.05219031700811,3.189863720510596,92.0
-88.67558287754599,3.0147364000296974,93.0
-90.26589425478248,2.8392549523906516,94.0
-91.82276399678013,2.663521150092205,95.0
-93.34586109634265,2.4876321887569284,96.0
-94.83488277188192,2.311680867096121,97.0
-96.28955329562133,2.13575576003607,98.0
-97.70962286732339,1.9599413852345025,99.0
